fecha,dia,enviados_totales,cobrados_totales,vendidos_totales,devueltos_totales,suscripciones_totales,tiendas_conveniencia,tiendas_barrio,sectoristas,titulo,,,,,,,,,,,,
5/10/22,Tuesday,96682,94227,83869,10280,857,691,1573,93561,AMOR SIN LÃMITES. MamÃ¡s canguro salvan a bebÃ©s prematuros o bajos de peso.,,,,,,,,,,,,
5/11/22,Wednesday,96402,93947,79269,13506,857,693,1569,93283,"TRISTE DÃA DE LA MADRE. Violencia intrafamiliar y criminal deja luto en tres hogares, en uno de ellos el asesino le llevÃ³ rosas",,,,,,,,,,,,
5/12/22,Thursday,104573,102114,86040,15149,857,1290,3172,99254,,,,,,,,,,,,,
5/13/22,Friday,104791,100472,86518,13625,856,694,1581,101660,,,,,,,,,,,,,
5/14/22,Saturday,96928,94950,84068,10203,856,696,1459,93917,MÃS DE 150 MENORES RETORNADOS DESDE MÃ‰XICO. La mayor cifra de rescatados de las garras de coyotes en su camino a Estados Unidos.,,,,,,,,,,,,
5/15/22,Sunday,98479,96550,87673,8260,856,697,1301,95625,,,,,,,,,,,,,
5/16/22,Monday,104697,102235,94502,7679,856,738,1577,101526,"LE DIERON GATO POR LIEBRE. ExpolicÃ­a entregÃ³ a timadores Q.5 mil que le servirÃ­an para la medicina de su esposa, le ofrecieron",,,,,,,,,,,,
5/17/22,Tuesday,95999,93538,85786,7700,855,691,1572,92881,LE QUEMAN SU CASA Y LA ACUSAN DE BRUJA. Pobladores amenazan a mujer con lincharla si no le quita el mal que padece una reciÃ©n ca,,,,,,,,,,,,
5/18/22,Wednesday,96715,93942,78787,13851,859,693,1569,93594,,,,,,,,,,,,,
5/19/22,Thursday,96392,93906,84821,8718,861,735,1571,93225,,,,,,,,,,,,,
5/20/22,Friday,95625,91084,82780,8219,860,694,1576,92495,"FIRMES CONTRA EXTORSIONES. Capturan a 31 supustos delincuentes, entre ellos 21 mujeres",,,,,,,,,,,,
5/21/22,Saturday,96810,94799,86020,8706,860,705,1454,93791,,,,,,,,,,,,,
5/22/22,Sunday,98192,96235,87425,8217,860,706,1300,95326,VIOLADORES CAPTURADOS. Por varios aÃ±os abusaron de su vÃ­ctima.,,,,,,,,,,,,
5/23/22,Monday,103413,100919,92305,8064,860,747,1567,100239,"VOLVISTE JUANITA. Recobra su libertad y regresa a su paÃ­s, despuÃ©s de estar presa injustamente 7 aÃ±os en MÃ©xico.",,,,,,,,,,,,
5/24/22,Tuesday,94662,92155,84310,7733,861,706,1547,91548,"LIBRE Y FELIZ EN SU TIERRA. Juana Alonzo, quien saliÃ³ de prisiÃ³n en MÃ©xico, fue recibida por su gente con cohetes, aplausos, mar",,,,,,,,,,,,
5/25/22,Wednesday,95175,92636,80429,10484,861,708,1554,92052,"CAE BANDA ASALTABAN EN 8 ZONAS DE LA CAPITAL. Integrantes son responsables de despojar de celulares, dinero y otras pertenencias",,,,,,,,,,,,
5/26/22,Thursday,97030,94494,83208,10581,863,744,1546,93877,"MUERE EN LOS BRAZOS DE HIJO. Mujer fue tiroteada, hace dos semanas sobreviviÃ³ a un atentado.",,,,,,,,,,,,
5/27/22,Friday,96401,90936,85460,5253,863,703,1551,93284,,,,,,,,,,,,,
5/28/22,Saturday,95292,93265,84551,8375,863,705,1432,92292,"PANDILLEROS ENTRENAN EN BARRANCOS. Quienes se inician en operaciones, deben aprender a descuartizar y disparar.",,,,,,,,,,,,
5/29/22,Sunday,100115,98153,94303,3824,863,706,1290,97256,"LUTO EN TUCURÃš. Madre de seis hijos de 15, 11, 10, 7 y 6 aÃ±os, asÃ­ como un bebÃ© de 8 meses, quedan soterrados por gran cantidad",,,,,,,,,,,,
5/30/22,Monday,104626,102096,97143,4953,863,747,1550,101466,LA 31 ES UNA REALIDAD. Los cremas celebran luego de 7 aÃ±os de sequÃ­a y los rojos lo sufren,,,,,,,,,,,,
5/31/22,Tuesday,94356,91318,88711,2607,863,700,1545,91248,"LA IMPACTA UN RAYO. VÃ­ctima es una mujer con seis meses de embarazo, permanece en estado grave en el hospital.",,,,,,,,,,,,
6/1/22,Wednesday,94352,91782,67983,21587,864,700,1548,91240,"CEMENTERIO DE BARRIO 18. Mareros entierran en terreno baldÃ­o de Villalobos, a vÃ­ctimas y miembros que cometen faltas en su pandi",,,,,,,,,,,,
6/2/22,Thursday,95788,93250,82047,10523,864,742,1552,92630,"ÃGATHA DESTRUYE DE NUEVO. Efectos de la tormenta y primeras lluvias destrozan 47 carreteras, 5 puentes y dejan 11 muertos.",,,,,,,,,,,,
6/3/22,Friday,94825,89236,80791,7948,864,701,1542,91718,"DESCUARTIZADOS DE 14 AÃ‘OS. Capturan al ""carnicero"" quien secuestrÃ³, torturÃ³ y asesino a por lo menos 8 personas.",,,,,,,,,,,,
6/4/22,Saturday,94612,92589,86154,6303,863,703,1442,91604,LOS NOMBRES DEL MAL. Pandilleros apodan a cada miembro de la clica segÃºn sus caracterÃ­sticas fÃ­sicas o actos sanguinarios,,,,,,,,,,,,
6/5/22,Sunday,97764,95788,90094,5424,863,704,1295,94902,GRITOS LAS DELATAN. Capturan tres menores dos de 14 aÃ±os y una de 17 cuando decapitaban a quinceaÃ±era y graban el crimen.,,,,,,,,,,,,
6/6/22,Monday,102095,99544,91138,8010,863,745,1556,98931,"Â¡PASE ADELANTE MI REY, MI REINA! Su gente, colores y sabores son algunas de las razones por las que amamos los mercados",,,,,,,,,,,,
6/7/22,Tuesday,94692,91941,84168,7339,863,698,1553,91578,DESAGÃœE ARRASTRA CINCO TRABAJADORES. Rescatan a tres que se llevÃ³ el agua y localizan a los otros dos ya fallecidos.,,,,,,,,,,,,
6/8/22,Wednesday,94136,91572,80008,10825,863,691,1551,91031,"Â¡CADA VEZ MÃS CARO! Los guatemaltecos sufren alza de hasta Q.3 en combustibles, lo cual ha hecho que tambiÃ©n se encarezcan los a",,,,,,,,,,,,
6/9/22,Thursday,95431,92776,83001,9653,863,733,1552,92283,"SITIADOS. POBLADORES DE IXCHIGUÃN Y TAJUMULCO, SAN MARCOS, AMANECEN EN ESTADO DE SITIO PARA FRENAR LA CONSTANTE VIOLENCIA QUE SE",,,,,,,,,,,,
6/10/22,Friday,95347,89463,81257,7522,864,692,1550,92241,CAMPO DE BATALLA BAJO CONTROL. SE RESPIRA EL MIEDO ENTRE CASAS ABANDONADAS Y CALLES CUBIERTAS POR MUNICIPIO Y CASQUILLOS,,,,,,,,,,,,
6/11/22,Saturday,94777,92291,83847,8198,864,694,1432,91787,"322 MAREROS CAPTURADOS. DE ENERO A LA FECHA, LAS FUERZAS DE SEGURIDAD HAN DETENIDO A 191 HOMBRES Y 91 MUJERES VINCULADOS CON LAS",,,,,,,,,,,,
6/12/22,Sunday,98260,96134,87631,8223,864,695,1267,95434,,,,,,,,,,,,,
6/13/22,Monday,101523,98951,90885,7997,864,736,1549,98374,INTERROGADO HASTA LA MUERTE. EN EL PARQUEO DE BUSES QUEDÃ“ UN SUPUESTO DELINCUENTE QUE FUE AMARRADO Y GOLPEADO POR VARIAS PERSONA,,,,,,,,,,,,
6/14/22,Tuesday,93067,90471,81390,8956,863,689,1549,89966,"SE JUEGAN LA VIDA EN LAS ALTURAS. ANTE LA DESTRUCCIÃ“N DEL PUENTE PETAPILLA, VECINOS PASAN SOBRE VIEJAS ESTRUCTURAS DE LA LINEA D",,,,,,,,,,,,
6/15/22,Wednesday,93127,90425,78157,11354,934,691,1551,89951,"MUERTE, DESTRUCCIÃ“N Y CAOS POR LLUVIAS.",,,,,,,,,,,,
6/16/22,Thursday,95796,93208,82588,10313,864,733,1557,92642,"VIDEO DELATA A PRESUNTO ASESINO. IMAGENES REVELAS MALTRATO A JOVEZ MADRE QUE FUE HALLADA MUESTRA, COMPAÃ‘ERO DE HOGAR HUYÃ“",,,,,,,,,,,,
6/17/22,Friday,93985,88209,80229,7363,865,692,1549,90879,"GRIETAS SE EXTIENDEN A ZONAS HABITADAS. HUNDIMIENTO SE DEBE A LA MEZCLA DE FALLAS GEOLÃ“GICAS Y EL COLAPSO DE UN COLECTOR, ALCAL",,,,,,,,,,,,
6/18/22,Saturday,94420,92376,82289,9709,865,694,1432,91429,"PESADILLA EN VILLA NUEVA. POBLADORES QUE VIVEN CERCA DEL HUNDIMIENTO ESTÃ CON TEMOR DE QUE OCURRA UNA TRAGEDIA MAYOR, ALGUNOS HA",,,,,,,,,,,,
6/19/22,Sunday,96834,94830,86856,7721,865,695,1262,94012,"Â¡MÃS GRANDE! FRACASA PRIMER INTENTO DE RELLENAR CAVERNA EN VILLA NUEVA, RUTA AL PACÃFICO PARALIZADA Y SE AGUDIZA EL RIESGO PARA",,,,,,,,,,,,
6/20/22,Monday,100119,97529,89757,7767,865,736,1552,96966,"BLOQUEADA LA CARRETERA INTERAMERICANA. DERRUMBE EN EL KM. 24 INTERRUMPE EL ACCESO A LA CAPITAL DESDE OCCIDENTE, LLUVIA CAUSA DES",,,,,,,,,,,,
6/21/22,Tuesday,93607,90947,82447,8480,865,689,1553,90500,SUFRIDO INGRESO A LA CAPITAL. POR DERRUMES Y HUNDIMIENTOS AUTOMOVILISTAS HACEN HASTA SEIS HORAS PARA ENTRAR O SALIR DE LA CIUDAD,,,,,,,,,,,,
6/22/22,Wednesday,100231,89407,75227,13184,866,691,1550,97124,"GRINGOS AL RESCATE. GOBIERNO DECLARA ESTADO DE CALAMIDAD EN 8 DEPARTAMENTOS, MIENTRAS INGENIEROS DEL COMANDO SUR DEL EJERCITO DE",,,,,,,,,,,,
6/23/22,Thursday,96916,94321,83985,9984,866,730,1561,93759,"Â¡SUBE EL PRECIO DEL MAÃZ! EL QUINTAL AUMENTÃ“ Q.50 LO QUE REPRESENTA UN DURO GOLPE A LA ECONOMÃA, PUES ES LA BASE PRINCIPAL DE LA",,,,,,,,,,,,
6/24/22,Friday,102670,89201,78364,10445,866,686,1560,99558,ENCUENTRAN NUEVA CAVERNA. DESCUBREN OTRA CUEVA BAJO LA CARRETERA AL PACÃFICO.,,,,,,,,,,,,
6/25/22,Saturday,94775,92479,83363,8661,869,688,1442,91776,"DEVASTACIÃ“N. LAS LLUVIAS EN EL PAÃS HAN DEJADO PUENTES DESTRUIDOS, CASAS INUNDADAS Y PASOS CERRADOS, ASÃ SE OBSERVAN DESDE EL",,,,,,,,,,,,
6/26/22,Sunday,105146,95606,87845,7655,866,689,1280,102311,"CAEN ""LOS CUCULES"" LA POLICIA LOS PERSIGUIÃ“ POR 4 KILÃ“METROS, EN LA AUTOPISTA A PUERTO QUETZAL, Y AL COPARLOS LES DECOMISÃ“ FUSIL",,,,,,,,,,,,
6/27/22,Monday,102234,99392,92562,6800,866,730,1560,99078,,,,,,,,,,,,,
6/28/22,Tuesday,94490,91907,80361,11276,866,682,1561,91381,MACHETEADOS POR DEFENDER A SU HIJA. PADRES RESULTAN HERIDOS EN BRAZOS Y ROSTRO CUANDO EVITAN QUE DOS HOMBRES LA VIOLARAN,,,,,,,,,,,,
6/29/22,Wednesday,102115,92028,85509,6519,856,684,1562,99013,"Â¡MÃS GRANDE! FRACASA PRIMER INTENTO DE RELLENAR CAVERNA EN VILLA NUEVA, RUTA AL PACÃFICO PARALIZADA Y SE AGUDIZA EL RIESGO PARA",,,,,,,,,,,,
6/30/22,Thursday,102210,99643,97992,1651,856,726,1566,99062,VAMOS AL MUNDIAL! GUATEMALA VENE A MÃ‰XICO Y SE CLASIFICA A SU SEGUNDA COPA DEL MUNDO EN LA HISTORIA,,,,,,,,,,,,
7/1/22,Friday,103544,90435,74689,14236,858,683,1570,100433,"APARECEN LOS PAYASITOS. LUEGO DE 52 DÃAS DE BÃšSQUEDA, LAS AUTORIDADES LOCALIZACON EN EL BARRANCO DEL ASENTAMIENTO LUZ DE CRISTO,",,,,,,,,,,,,
7/2/22,Saturday,96463,94383,87943,6336,858,685,1451,93469,"""CHARQUITO"" Y ""CHISPITA"" MUEREN ESTRANGULADOS. EN MEDIO DE AMENAZAS POR ATENTAR EN LOS VELORIOS, FAMILIARES DESPIDEN A ARTISTAS",,,,,,,,,,,,
7/3/22,Sunday,103316,94044,85786,8125,858,686,1289,100483,"NOCHE DE CARITAS TRISTES. DESPIDEN A ""CHISPITA"" AUTORIDADES CONFIRMAN QUE AUTORES DEL ASESINATO ESTÃN EN PRISIÃ“N",,,,,,,,,,,,
7/4/22,Monday,99926,97309,90186,7084,858,726,1552,96790,"MATAN A TIROS A ASALTANTEES. SE SUBIERON COMO DOS USUARIOS MÃS, PERO SU INTENCIÃ“N ERA ROBAR, UN PASAJERO SACÃ“ SU ARMA Y LOS BALE",,,,,,,,,,,,
7/5/22,Tuesday,96125,93512,85237,8224,858,680,1569,93018,"PAPÃ LO GOLPEA POR ROBARLE. TOMA DINERO SIN PERMISO DE PROGENITOR Y AL SER CORREGIDO TERMINA EN EL HOSPITAL, RESPONSABLE NO FUE",,,,,,,,,,,,
7/6/22,Wednesday,102835,92898,76642,15880,856,685,1573,99721,COYOTES LLEVABAN A PELIGROSOS MAREROS. TRANSPORTABAN A CINCO PANDILLEROS SALVADOREÃ‘OS QUE INTENTARON HACER PASAR POR FAMILIARES,,,,,,,,,,,,
7/7/22,Thursday,95765,93158,85043,8047,856,726,1596,92587,"MADRE E HIJOS TERMINAN PRESOS. HERMANOS FUERON CAPTURADOS CUANDO ASALTABAN A UN REPARTIDOR, UNA MISMA SITUACIÃ“N SE DIO CONTRA LA",,,,,,,,,,,,
7/8/22,Friday,102246,89057,79015,10027,856,686,1596,99108,SEGUNDA VEZ QUE INTENTA MATAR A SU EXPAREJA.,,,,,,,,,,,,
7/9/22,Saturday,96119,93853,85241,7830,857,688,1482,93092,"MUEREN CUANDO HACÃAN FLETE A LA CAPITAL. CAMIÃ“N QUE SALIO DE HUEHUETENANGO SE QUEDÃ“ SIN FRENOS, PERSONA QUE PIDIÃ“ JALÃ“N QUEDÃ“ HE",,,,,,,,,,,,
7/10/22,Sunday,103746,94479,84202,9825,857,689,1318,100882,LO MATAN FRENTE A LA CASA DE SU EXPAREJA. VISITABA ESTA ZONA SEGUIDO POR LO CUAL SE CREE QUE FUE UN AJUSTE DE CUENTAS,,,,,,,,,,,,
7/11/22,Monday,101994,99395,89627,9318,857,729,1596,98812,"ESPERABAN A ESPOSOS. ASESINADOS ERAN PAPÃS DE SUPUESTO PANDILLERO DETENIDO, INVESTIGAN RELACIÃ“N CON MUERTE DE PAYASITOS",,,,,,,,,,,,
7/12/22,Tuesday,94917,92027,84043,7984,857,683,1596,91781,"ACUSAN A PASTOR DE SER MARERO. CAPTURAN Y EXPULSAN DE EL SALVADOR A VICTOR HUGO LINARES CHUA, ALIAS ""CONEJO"" UN GUATEMALTECO SUP",,,,,,,,,,,,
7/13/22,Wednesday,101468,91493,76076,15101,856,685,1596,98331,"MADRE PERMITÃA AGRESIÃ“N SEXUAL CONTRA HIJAS Y SALE EN LIBERTAD. MUJER APROBABA QUE SU PRIMO ABUSABA DE LAS MENORES, JUZGADO LOS",,,,,,,,,,,,
7/14/22,Thursday,95091,92418,84437,7884,856,726,1600,91909,MACHETEAN A ABUELA Y NIETA. FUERON A COMPRAR VÃVERES CUANDO DOS HOMBRES SALIERON DE MATORRALES EN ÃREA DESOLADA Y LAS ATACAN,,,,,,,,,,,,
7/15/22,Friday,100121,90106,80705,8993,857,686,1599,96979,"MASACRAN A FAMILIA. ASESINOS ATACAN A MACHETAZOS A SEIS PERSONAS, CUATRO MUEREN Y DOS SOBREVIVEN",,,,,,,,,,,,
7/16/22,Saturday,94007,88947,80779,7776,857,688,1478,90984,"PIERDE LA VIDA AL VOLANTE. SICARIO LE HACE LA PARADA, Y CUANDO PILOTO ABRE LA PUERTA DISPARA",,,,,,,,,,,,
7/17/22,Sunday,102567,93339,84461,8572,857,689,1319,99702,"TRISTE DESPEDIDA A MIGRANTES. ALDEA DE NAHUALÃ DESPIDE A PASCUAL GUACHIAC, VÃCTIMA DEL FURGÃ“N DE LA MUERTE, COMUNIDAD SE ALISTA",,,,,,,,,,,,
7/18/22,Monday,99946,97328,89974,7274,857,729,1600,96760,"BONO 14 ACTIVADO. GUATEMALTECOS SALEN A LAS CALLES, COMERCIOS Y PUNTOS DE DIVERSIÃ“N, TRAS PAGO QUE DIO MOVIMIENTO A LA ECONOMIA",,,,,,,,,,,,
7/19/22,Tuesday,92883,90280,82950,7330,858,683,1598,89744,"CINCO PUENTES POR Q139 MILLONES. SERÃN UTILIZADOS PARA REPONER LOS DAÃ‘ADOS, COMO EN VILLA NUEVA, DIPUTADOS SEÃ‘ALAN A ALCALDE JAV",,,,,,,,,,,,
7/20/22,Wednesday,99987,89964,76421,12844,858,685,1593,96851,"AZOTADO POR ROBAR CHOMPIPE. CARLOS CAAL SE SALVÃ“ DE SER LINCHADO POR UNA TURBA, LUEGO DE QUE FUERA SORPRENDIDO HURTANDO AVES DE",,,,,,,,,,,,
7/21/22,Thursday,94881,92271,83508,8455,859,726,1598,91698,EXPLOTA COHETERÃA. ESTALLIDO DEJA DOS MENORES FALLECIDAS Y UNA CON GRAVES QUEMADURAS.,,,,,,,,,,,,
7/22/22,Friday,100014,90149,79065,10929,859,686,1594,96875,ROZA CABLES Y SE ELECTROCUTA. DESCARGA ELÃ‰CTRICA DE 12 MIL VOLTIOS LE QUITA LA VIDA AL ALBAÃ‘IL,,,,,,,,,,,,
7/23/22,Saturday,93427,88269,80643,7150,860,688,1462,90417,,,,,,,,,,,,,
7/24/22,Sunday,102632,93450,84800,8555,860,689,1295,99788,EXPLOSIÃ“N MORTAL. DOS PRIMOS MENORES DE EDAD FALLECEN ENTRE LAS LLAMAS CAUSADAS POR EL COMBUSTIBLE QUE DERRAMÃ“ UN CAMIÃ“N CISTERN,,,,,,,,,,,,
7/25/22,Monday,100130,97534,90538,6915,860,729,1592,96949,CARRERA HISTÃ“RICA. EL GUATEMALTECO LUIS GRIJALVA FINALIZA CUARTO EN EL MUNDIAL DE ATLETISMO Y ES EL MENOR DE AMÃ‰RICA,,,,,,,,,,,,
7/26/22,Tuesday,93037,90415,82458,7906,860,683,1589,89905,"LE QUITAN LAS OREJAS POR CAMBIAR DE CANCIÃ“N. Hombre puso mÃºsica de Los Temerarios en cantina, esto molestÃ³ al resto y lo atacaro",,,,,,,,,,,,
7/27/22,Wednesday,98861,88945,77791,11057,870,685,1587,95719,"MADRE E HIJA SALEN EXPULSADAS DE MICROBUS, PILOTO INTENTÃ“ ESQUIVAR A PEATON QUE SE ATRAVESÃ“ AL VIRAR, UNA SEÃ‘ORA Y SU HIJA SALIE",,,,,,,,,,,,
7/28/22,Thursday,94505,91868,86775,5093,860,729,1595,91321,CAPTURADO POR PORNOGRAFÃA INFANTIL. HOMBRE QUE LABORABA EN UNA EMPRESA DE INFORMÃTICA FUE DETENIDO POR HABER RECIBIDO MATERIAL G,,,,,,,,,,,,
7/29/22,Friday,99051,89180,76589,11875,860,689,1593,95909,"SE ROBA MAQUINITA POR NO DARLE PREMIO. MOLESTA PORQUE PERDIÃ“ EL DINERO DEL PASAJE, DECIDIÃ“ LLEVARSE LA TRAGAMONEDAS QUE ESTABA I",,,,,,,,,,,,
7/30/22,Saturday,94105,88824,86281,2503,860,691,1467,91087,"CAPTURAN AL PERIODISTA JOSÃ‰ RUBÃ‰N ZAMORA, ALLANAN OFICINAS DE EL PERIODICO Y RETIENEN AL PERSONAL",,,,,,,,,,,,
7/31/22,Sunday,101417,92218,90440,1778,860,692,1294,98571,LO ASESINAN POR NO ENTRAR A LA MARA.,,,,,,,,,,,,
8/1/22,Monday,99097,96489,75165,19884,841,732,1589,95935,NIÃ‘A MUERE APLASTADA POR ÃRBOL. IBA CON SU FAMILIA HACIA SU CASA. CAPTURAN A DOS HOMBRES QUE LO ESTABAN TALANDO,,,,,,,,,,,,
8/2/22,Tuesday,91360,88769,80820,7327,839,686,1598,88237,ASESINADA DE SEIS TIROS EN LA ESPALDA.,,,,,,,,,,,,
8/3/22,Wednesday,99080,89300,74191,14362,839,688,1602,95951,COYOTES GANARON Q14 MILLONES EN TRES AÃ‘OS.,,,,,,,,,,,,
8/4/22,Thursday,93226,90627,83073,7249,829,729,1620,90048,ASALTAN DESDE LAS REDES SOCIALES.,,,,,,,,,,,,
8/5/22,Friday,99220,89339,79793,9264,829,689,1613,96089,TERROR EN LA CARRETERA. ASESINO DISPARA CONTRA CHOFER Y AYUDANTE HASTA DARLES MUERTE,,,,,,,,,,,,
8/6/22,Saturday,92429,87410,80359,6353,829,691,1473,89436,ACABAN CON NUESTROS NIÃ‘OS.,,,,,,,,,,,,
8/7/22,Sunday,99844,90771,82034,8630,829,692,1294,97029,PASO A PUNTO DE SER HABILITADO. PARA ESTA NOCHE O MAÃ‘ANA COVIAL PREVÃ‰ ABRIR LA CIRCULACIÃ“N DE VEHÃCULOS EN EL KM. 15 RUTA AL PAC,,,,,,,,,,,,
8/8/22,Monday,100187,97591,92760,4818,829,732,1611,97015,SIETE FALLECIDOS ENTRE EL FUEGO. TRES ADULTOS Y CUATRO MENORES MUEREN EN INCENDIO EN APARTAMENTO,,,,,,,,,,,,
8/9/22,Tuesday,91506,88903,81474,7385,828,686,1633,88359,TRAGEDIA NO FUE UN ACCIDENTE.,,,,,,,,,,,,
8/10/22,Wednesday,110219,102817,97092,5725,829,688,1672,107030,SE MULTIPLICAN PELEAS CALLEJERAS.,,,,,,,,,,,,
8/11/22,Thursday,93931,91284,83146,8043,829,729,1667,90706,SE ENFRENTA A TIROS Y LO CAPTURAN.,,,,,,,,,,,,
8/12/22,Friday,108176,97959,77054,19009,829,692,1660,104995,PODRÃAS IR A LA CÃRCEL POR UN MEME. NUEVA LEY DE CIBERDELINCUENCIA LIMITARÃA EL USO DE IMAGENES DE SÃTICA CONTRA FUNCIONARIOS PÃš,,,,,,,,,,,,
8/13/22,Saturday,92378,90231,81522,8284,829,698,1522,89329,,,,,,,,,,,,,
8/14/22,Sunday,95227,93206,85925,6788,829,699,1321,92378,"FAMILIA ESPERABA UN MILAGRO, MP PIDE EVALUAR LA SALUD MENTAL, DE MUJER QUE CONSERVO CADAVER DE SU HIJO",,,,,,,,,,,,
8/15/22,Monday,103929,101316,93357,7783,828,739,1587,100775,FATAL DISPUTA EN JOCOTÃN. LÃO POR TIERRAS DEJA CUATRO MUERTOS,,,,,,,,,,,,
8/16/22,Tuesday,92490,89879,82137,7713,833,693,1666,89298,"TRES MESES BUSCANDO LLEGAR A EE.UU. VICENTE MARTINEZ VIAJA CON SU NIETO DESDE ESCUINTLA, EL CAMINO NO HA SIDO FÃCIL PARA ALCANZA",,,,,,,,,,,,
8/17/22,Wednesday,101275,98662,83769,14101,828,695,1661,98091,"VIOLENCIA SILENCIA LOS GRITOS DE GOL, ASESINADO POR ""TOCAR MUJER AJENA""",,,,,,,,,,,,
8/18/22,Thursday,94208,91593,83163,8094,831,736,1665,90976,SECUELAS POR ATAQUES DE PITBULL. CAPTURAN A DUEÃ‘A DE PERRO QUE MATÃ“ A UNA ANCIANA CON ESTO SE ABRE EL DEBATE SOBRE SU TENENCIA,,,,,,,,,,,,
8/19/22,Friday,100496,94862,86033,8598,830,696,1683,97287,VIOLENCIA EN EL ESTADIO. BATALLA ENTRE AFICIONADOS ROJOS Y DEL OLIMPIA EN EL DOROTEO GUAMUCH DEJA A UN HONDUREÃ‘O HERIDO DE GRAVE,,,,,,,,,,,,
8/20/22,Saturday,93478,91247,83675,7431,831,698,1514,90435,VESTIDOS DE POLICÃA MATAN A AGENTE ANTINARCÃ“TICOS,,,,,,,,,,,,
8/21/22,Sunday,96296,94286,85898,8318,831,699,1323,93443,CASTIGAN A CRIMINALES. EN DOS HECHOS DISTINTOS POBLADORES CANSADOS DE LA DELINCUENCIA DECIDEN VAPULEAR A SUPUESTOS LADRONES ANTE,,,,,,,,,,,,
8/22/22,Monday,105611,102979,94400,8529,831,739,1681,102360,AERONAVES AL SERVICIO DEL NARCO. EN LO QUE VA DEL AÃ‘O AUTORIDADES HAN LOCALIZADO 6 AVIONETAS Y 2 JETS QUE INGRESAN AL TERRITORIO,,,,,,,,,,,,
8/23/22,Tuesday,92244,89221,81107,8071,832,684,1674,89054,EXTORSIONES LLEGAN A BUSES ESCOLARES.,,,,,,,,,,,,
8/24/22,Wednesday,99341,96648,84887,11103,832,686,1695,96128,"MATAN A SECUESTRADORES. TURBA QUEMA A CAPTORES QUE ASESINARON A NIÃ‘O, A PESAR DE QUE SUS PADRES PAGARON EL RESCATE",,,,,,,,,,,,
8/25/22,Thursday,94123,90924,80663,10191,830,727,1682,90884,TERROR EN EL BUS. CINCO HOMBRES ASALTAN A PASAJEROS Y ABUSAN DE DOS JÃ“VENES DURANTE RECORRIDO DE 37 KILÃ“METROS,,,,,,,,,,,,
8/26/22,Friday,99272,93074,85027,7923,836,687,1701,96048,COMBATE A NARCOPISTAS DE ATERRIZAJE. CAPTURAN A 23 PERSONAS QUE CONSTRUIAN PISTAS CLANDESTINAS PARA DESCARGAR DROGA DE AVIONES Y,,,,,,,,,,,,
8/27/22,Saturday,93032,90947,83861,7036,838,689,1534,89971,ASESINADO FRENTE A SU HIJO. HOMBRE FUE ATACADO A BALAZOS MIENTRAS SE DESPLAZABA EN EL VEHÃCULO QUE UTILIZABA PARA OFRECER LOS SE,,,,,,,,,,,,
8/28/22,Sunday,95039,93019,87718,5288,838,690,1330,92181,"REO SE HABRÃA FUGADO EN CAMIÃ“N DE BASURA. EL TONKA (INSERTO), UN PELIGROSO NARCOTRAFICANTE, PODRÃA HABERSE ESCAPADO O SE ENCONTR",,,,,,,,,,,,
8/29/22,Monday,104024,101383,93159,7698,838,730,1700,100756,CUATRO FALLECEN ARRASTRADOS POR RÃO.,,,,,,,,,,,,
8/30/22,Tuesday,92121,89393,82832,6561,838,684,1680,88919,MUJER EMBARAZADA MUERE EN MASACRE.,,,,,,,,,,,,
8/31/22,Wednesday,99062,96356,93848,2508,838,686,1699,95839,"DESAPARECEN AL REGRESAR DE UN VELORIO. UNA FAMILIA DE CUATRO PERSONAS RETORNABA DESDE IZABAL A SU CASA, EN ZACAPA, PERO Y ANO LL",,,,,,,,,,,,
9/1/22,Thursday,93531,90917,69496,20228,838,727,1678,90288,"1,217 DENUNCIAS CONTRA VIOLADORES.",,,,,,,,,,,,
9/2/22,Friday,98410,92618,83946,8480,838,687,1706,95179,"VAN 577 MUJERES ASESINADAS EN 2022. MP REPORTA MÃS CASOS QUE EL AÃ‘O PASADO, CADA MES 72 PIERDEN LA VIDA DE FORMA VIOLENTA",,,,,,,,,,,,
9/3/22,Saturday,92624,90556,82753,7214,839,689,1541,89555,CAE PRESUNTO ASESINO DE PAYASITOS.,,,,,,,,,,,,
9/4/22,Sunday,93835,91809,84274,7459,839,690,1333,90973,MUERTE Y DESTRUCCIÃ“N CONTINUAN POR LLUVIAS.,,,,,,,,,,,,
9/5/22,Monday,103353,100737,93206,7414,839,734,1711,100069,OTRO AGUJERO. AHORA EN MIXCO,,,,,,,,,,,,
9/6/22,Tuesday,90229,87518,79887,7631,841,688,1689,87011,"CAPTURADOS LUEGO DE ASESINAR A AYUDANTE DE TAXI. PNC comenzÃ³ la persecuciÃ³n y detuvo a los presuntos sicarios, quienes le dispar",,,,,,,,,,,,
9/7/22,Wednesday,99344,96576,86277,9458,840,690,1708,96106,12 FALLECIDOS EN INCENDIO. BOMBEROS LLORAN Y REZAN FRENTE A LOS CADÃVERES DE LAS VÃCTIMAS QUE PERECIERON POR EL HUMO CUANDO COCI,,,,,,,,,,,,
9/8/22,Thursday,93585,90744,82494,7877,838,731,1689,90327,"MAGDALENA MILPAS ALTAS ESTÃ DE LUTO. NEGOCIOS CERRADOS, CALLES EN SILENCIO Y MOÃ‘AS NEGRAS EVIDENCIAN EL DOLOR QUE VIVEN LOS POBL",,,,,,,,,,,,
